id,nume,prenume,sex,instanță/parchet,mişcat,an,lună,CA cod,trib cod,jud cod,nivel
3763,PAVELESCU,GEORGETA,f,CURTEA DE APEL IAŞI,out,2014,04,CA9,-88,-88,3
3764,POPA,ADRIANA,f,JUDECĂTORIA FETEŞTI,across,2012,04,CA4,TB12,J44,1
3764,POPA,ADRIANA,f,JUDECĂTORIA CÂMPULUNG,0,2013,04,CA11,TB33,J122,1
3764,POPA,ADRIANA,f,JUDECĂTORIA CÂMPULUNG,across,2014,04,CA11,TB33,J122,1
3764,POPA,ADRIANA,f,JUDECĂTORIA TÂRGOVIŞTE,0,2015,04,CA12,TB37,J139,1
3764,POPA,ADRIANA,f,JUDECĂTORIA TÂRGOVIŞTE,0,2016,04,CA12,TB37,J139,1
3764,POPA,ADRIANA,f,JUDECĂTORIA TÂRGOVIŞTE,out,2017,04,CA12,TB37,J139,1
3765,URSU,IULIANA,f,JUDECĂTORIA SECTORULUI CINCI,0,2006,04,CA4,TB9,J37,1
3765,URSU,IULIANA,f,JUDECĂTORIA SECTORULUI CINCI,out,2007,04,CA4,TB9,J37,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2006,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2007,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2008,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2009,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2010,05,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,0,2011,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,JUDECĂTORIA BAIA MARE,up,2012,04,CA5,TB18,J62,1
3766,GIUROIU,CĂTĂLIN TRAIAN,m,TRIBUNALUL MARAMUREŞ,0,2013,04,CA5,TB18,-88,2
3766,GIUROIU,CĂTĂLIN TRAIAN,m,TRIBUNALUL MARAMUREŞ,0,2014,04,CA5,TB18,-88,2
3766,GIUROIU,CĂTĂLIN TRAIAN,m,TRIBUNALUL MARAMUREŞ,0,2015,04,CA5,TB18,-88,2
3766,GIUROIU,CĂTĂLIN TRAIAN,m,TRIBUNALUL MARAMUREŞ,0,2016,04,CA5,TB18,-88,2
3766,GIUROIU,CĂTĂLIN TRAIAN,m,TRIBUNALUL MARAMUREŞ,out,2017,04,CA5,TB18,-88,2
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA TIMIŞOARA,0,2010,05,CA14,TB43,J168,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA TIMIŞOARA,0,2011,04,CA14,TB43,J168,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA TIMIŞOARA,0,2012,04,CA14,TB43,J168,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA TIMIŞOARA,across,2013,04,CA14,TB43,J168,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA SECTORULUI DOI,0,2014,04,CA4,TB9,J34,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA SECTORULUI DOI,0,2015,04,CA4,TB9,J34,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA SECTORULUI DOI,0,2016,04,CA4,TB9,J34,1
3767,MÂNDRU,LUMINIŢA MIRELA,f,JUDECĂTORIA SECTORULUI DOI,out,2017,04,CA4,TB9,J34,1
3768,MURGOCI,LUCA AURELIAN MARIAN,m,JUDECĂTORIA SECTORULUI CINCI,0,2016,04,CA4,TB9,J37,1
3768,MURGOCI,LUCA AURELIAN MARIAN,m,JUDECĂTORIA SECTORULUI CINCI,out,2017,04,CA4,TB9,J37,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2006,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2007,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2008,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2009,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2010,05,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2011,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2012,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2013,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2014,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2015,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,0,2016,04,CA3,TB6,J26,1
3769,SÂMPETRU,ANDA VALERIA,f,JUDECĂTORIA BRAŞOV,out,2017,04,CA3,TB6,J26,1
377,BONTEA,LIVIA,f,JUDECĂTORIA ÎNTORSURA BUZĂULUI,0,2016,04,CA3,TB8,J30,1
377,BONTEA,LIVIA,f,JUDECĂTORIA ÎNTORSURA BUZĂULUI,out,2017,04,CA3,TB8,J30,1
3770,IONESCU,GEORGE NICOLAE,m,JUDECĂTORIA CURTEA DE ARGEŞ,0,2011,04,CA11,TB33,J124,1
3770,IONESCU,GEORGE NICOLAE,m,JUDECĂTORIA CURTEA DE ARGEŞ,0,2012,04,CA11,TB33,J124,1
3770,IONESCU,GEORGE NICOLAE,m,JUDECĂTORIA CURTEA DE ARGEŞ,0,2013,04,CA11,TB33,J124,1
3770,IONESCU,GEORGE NICOLAE,m,JUDECĂTORIA CURTEA DE ARGEŞ,up,2014,04,CA11,TB33,J124,1
3770,IONESCU,GEORGE NICOLAE,m,TRIBUNALUL ARGEŞ,0,2015,04,CA11,TB33,-88,2
3770,IONESCU,GEORGE NICOLAE,m,TRIBUNALUL ARGEŞ,0,2016,04,CA11,TB33,-88,2
3770,IONESCU,GEORGE NICOLAE,m,TRIBUNALUL ARGEŞ,out,2017,04,CA11,TB33,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2006,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2007,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2008,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2009,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2010,05,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2011,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2012,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2013,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2014,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2015,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,0,2016,04,CA11,TB35,-88,2
3771,MARINA,ANDRA RODICA,f,TRIBUNALUL VÂLCEA,out,2017,04,CA11,TB35,-88,2
3772,SIMA,ELENA,f,TRIBUNALUL IALOMIŢA,0,2006,04,CA4,TB12,-88,2
3772,SIMA,ELENA,f,TRIBUNALUL IALOMIŢA,0,2007,04,CA4,TB12,-88,2
3772,SIMA,ELENA,f,TRIBUNALUL IALOMIŢA,0,2008,04,CA4,TB12,-88,2
3772,SIMA,ELENA,f,TRIBUNALUL IALOMIŢA,out,2009,04,CA4,TB12,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2006,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2007,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2008,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2009,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2010,05,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2011,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2012,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2013,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2014,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2015,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,0,2016,04,CA4,TB9,-88,2
3773,TUIU,ŞTEFANIA,f,TRIBUNALUL BUCUREŞTI,out,2017,04,CA4,TB9,-88,2
3774,DAVID,ROMINA FLORINA,f,JUDECĂTORIA ARAD,0,2016,04,CA14,TB41,J155,1
3774,DAVID,ROMINA FLORINA,f,JUDECĂTORIA ARAD,out,2017,04,CA14,TB41,J155,1
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2006,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2007,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2008,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2009,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2010,05,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2011,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2012,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,0,2013,04,CA1,TB3,-88,2
3775,BIBU,MARIANA,f,TRIBUNALUL SIBIU,out,2014,04,CA1,TB3,-88,2
3776,MERCE (POP),ANA MARIA,f,JUDECĂTORIA BEIUŞ,0,2015,04,CA10,TB31,J115,1
3776,MERCE (POP),ANA MARIA,f,JUDECĂTORIA BEIUŞ,0,2016,04,CA10,TB31,J115,1
3776,MERCE (POP),ANA MARIA,f,JUDECĂTORIA BEIUŞ,out,2017,04,CA10,TB31,J115,1
3777,EREMIA,ANCA ELENA,f,JUDECĂTORIA DEVA,0,2006,04,CA1,TB2,J7,1
3777,EREMIA,ANCA ELENA,f,JUDECĂTORIA DEVA,out,2007,04,CA1,TB2,J7,1
3778,ANTON,VALERICĂ,m,JUDECĂTORIA GALAŢI,0,2016,04,CA8,TB27,J99,1
3778,ANTON,VALERICĂ,m,JUDECĂTORIA GALAŢI,out,2017,04,CA8,TB27,J99,1
3779,FLORENŢA,FLAVIA CRISTINA,f,TRIBUNALUL ALBA,0,2012,06,CA1,TB1,-88,2
3779,FLORENŢA,FLAVIA CRISTINA,f,TRIBUNALUL ALBA,out,2013,04,CA1,TB1,-88,2
378,FILIP,RODICA,f,JUDECĂTORIA CLUJ NAPOCA,up,2006,04,CA5,TB16,J57,1
378,FILIP,RODICA,f,CURTEA DE APEL CLUJ,0,2007,04,CA5,-88,-88,3
378,FILIP,RODICA,f,CURTEA DE APEL CLUJ,out,2008,04,CA5,-88,-88,3
3780,MĂRĂCINEANU,DORANDA,f,JUDECĂTORIA GALAŢI,0,2006,04,CA8,TB27,J99,1
3780,MĂRĂCINEANU,DORANDA,f,JUDECĂTORIA GALAŢI,0,2007,04,CA8,TB27,J99,1
3780,MĂRĂCINEANU,DORANDA,f,JUDECĂTORIA GALAŢI,0,2008,04,CA8,TB27,J99,1
3780,MĂRĂCINEANU,DORANDA,f,JUDECĂTORIA GALAŢI,up,2009,04,CA8,TB27,J99,1
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2010,05,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2011,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2012,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2013,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2014,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,0,2015,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,TRIBUNALUL GALAŢI,up,2016,04,CA8,TB27,-88,2
3780,MĂRĂCINEANU,DORANDA,f,CURTEA DE APEL GALAŢI,out,2017,04,CA8,-88,-88,3
3781,UNGUREANU,COSMIN IONEL,m,JUDECĂTORIA SLATINA,0,2015,04,CA7,TB25,J95,1
3781,UNGUREANU,COSMIN IONEL,m,JUDECĂTORIA SLATINA,0,2016,04,CA7,TB25,J95,1
3781,UNGUREANU,COSMIN IONEL,m,JUDECĂTORIA SLATINA,out,2017,04,CA7,TB25,J95,1
3782,ŢIU,ALEXANDRA,f,JUDECĂTORIA FOCŞANI,NA,2017,04,CA8,TB28,J104,1
3783,POP,AURELIU CLAUDIU,m,JUDECĂTORIA ALBA IULIA,up,2006,04,CA1,TB1,J2,1
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2007,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2008,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2009,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2010,05,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2011,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2012,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2013,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2014,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2015,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,0,2016,04,CA1,TB1,-88,2
3783,POP,AURELIU CLAUDIU,m,TRIBUNALUL ALBA,out,2017,04,CA1,TB1,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2006,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2007,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2008,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2009,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2010,05,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2011,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2012,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2013,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2014,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2015,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,0,2016,04,CA15,TB45,-88,2
3784,MARCHIŞ,HORAŢIU CĂTĂLIN,m,TRIBUNALUL MUREŞ,out,2017,04,CA15,TB45,-88,2
3785,CRIŞAN,APRIL MIHAELA,f,JUDECĂTORIA ORADEA,NA,2017,04,CA10,TB31,J117,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,0,2012,04,CA8,TB27,J102,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,0,2013,04,CA8,TB27,J102,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,0,2014,04,CA8,TB27,J102,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,0,2015,04,CA8,TB27,J102,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,0,2016,04,CA8,TB27,J102,1
3786,LUNGOCIA,VIORICA GABRIELA,f,JUDECĂTORIA TECUCI,out,2017,04,CA8,TB27,J102,1
3787,CREŢU,ALEXANDRU,m,JUDECĂTORIA MIZIL,0,2006,04,CA12,TB38,J141,1
3787,CREŢU,ALEXANDRU,m,JUDECĂTORIA MIZIL,0,2007,04,CA12,TB38,J141,1
3787,CREŢU,ALEXANDRU,m,JUDECĂTORIA MIZIL,0,2008,04,CA12,TB38,J141,1
3787,CREŢU,ALEXANDRU,m,JUDECĂTORIA MIZIL,0,2009,04,CA12,TB38,J141,1
3787,CREŢU,ALEXANDRU,m,JUDECĂTORIA MIZIL,out,2010,05,CA12,TB38,J141,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA MOINEŞTI,across,2009,04,CA2,TB4,J19,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA MORENI,across,2010,05,CA12,TB37,J136,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2011,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2012,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2013,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2014,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2015,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,0,2016,04,CA12,TB38,J140,1
3788,CIMPOIAŞU TANISLAV,CARMEN ANDREEA,f,JUDECĂTORIA CÂMPINA,out,2017,04,CA12,TB38,J140,1
3789,LUNGU TRANOLE,OLGUŢA,f,JUDECĂTORIA MOINEŞTI,0,2008,04,CA2,TB4,J19,1
3789,LUNGU TRANOLE,OLGUŢA,f,JUDECĂTORIA MOINEŞTI,0,2009,04,CA2,TB4,J19,1
3789,LUNGU TRANOLE,OLGUŢA,f,JUDECĂTORIA MOINEŞTI,up,2010,05,CA2,TB4,J19,1
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,0,2011,04,CA2,-88,-88,3
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,0,2012,04,CA2,-88,-88,3
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,0,2013,04,CA2,-88,-88,3
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,0,2014,04,CA2,-88,-88,3
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,0,2015,04,CA2,-88,-88,3
3789,LUNGU TRANOLE,OLGUŢA,f,CURTEA DE APEL BACĂU,out,2016,04,CA2,-88,-88,3
379,POPESCU,ALINA LOREDANA,f,JUDECĂTORIA SECTORULUI UNU,0,2010,05,CA4,TB9,J33,1
379,POPESCU,ALINA LOREDANA,f,JUDECĂTORIA SECTORULUI UNU,up,2011,04,CA4,TB9,J33,1
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,0,2012,04,CA4,TB9,-88,2
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,0,2013,04,CA4,TB9,-88,2
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,0,2014,04,CA4,TB9,-88,2
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,0,2015,04,CA4,TB9,-88,2
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,0,2016,04,CA4,TB9,-88,2
379,POPESCU,ALINA LOREDANA,f,TRIBUNALUL BUCUREŞTI,out,2017,04,CA4,TB9,-88,2
3791,FLUCUŞ,ANAMARIA GEORGIANA,f,JUDECĂTORIA DEVA,across,2016,04,CA1,TB2,J7,1
3791,FLUCUŞ,ANAMARIA GEORGIANA,f,JUDECĂTORIA SECTORULUI DOI,out,2017,04,CA4,TB9,J34,1
3792,MOCANU,MARIA MĂDĂLINA,f,JUDECĂTORIA TECUCI,NA,2015,04,CA8,TB27,J102,1
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2006,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2007,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2008,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2009,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2010,05,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2011,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2012,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2014,05,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2015,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,0,2016,04,CA1,-88,-88,3
3793,POPESCU,GILICA,f,CURTEA DE APEL ALBA IULIA,out,2017,04,CA1,-88,-88,3
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA ROMAN,across,2012,04,CA2,TB5,J24,1
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA IAŞI,0,2013,04,CA9,TB29,J106,1
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA IAŞI,0,2014,04,CA9,TB29,J106,1
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA IAŞI,0,2015,04,CA9,TB29,J106,1
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA IAŞI,0,2016,04,CA9,TB29,J106,1
3794,DASCĂLU,CRINA ELENA,f,JUDECĂTORIA IAŞI,out,2017,04,CA9,TB29,J106,1
3795,BONDARICI,MARIA MAGDALENA,f,JUDECĂTORIA ROŞIORI DE VEDE,0,2006,04,CA4,TB14,J50,1
3795,BONDARICI,MARIA MAGDALENA,f,JUDECĂTORIA ROŞIORI DE VEDE,out,2007,04,CA4,TB14,J50,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2006,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2007,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2008,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2009,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2010,05,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2011,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2012,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2013,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2014,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,0,2015,04,CA11,TB35,J124,1
3796,BIGIOI,ION,m,JUDECĂTORIA HOREZU,out,2016,04,CA11,TB35,J124,1
3797,RUS,ANA TEODORA,f,JUDECĂTORIA REŞIŢA,NA,2006,04,CA14,TB42,J164,1
3798,PURCARIŢĂ,TRANDAFIR,f,CURTEA DE APEL TIMIŞOARA,0,2006,04,CA14,-88,-88,3
3798,PURCARIŢĂ,TRANDAFIR,f,CURTEA DE APEL TIMIŞOARA,0,2007,04,CA14,-88,-88,3
3798,PURCARIŢĂ,TRANDAFIR,f,CURTEA DE APEL TIMIŞOARA,0,2008,04,CA14,-88,-88,3
3798,PURCARIŢĂ,TRANDAFIR,f,CURTEA DE APEL TIMIŞOARA,0,2009,04,CA14,-88,-88,3
3798,PURCARIŢĂ,TRANDAFIR,f,CURTEA DE APEL TIMIŞOARA,out,2010,05,CA14,-88,-88,3
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2006,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2007,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2008,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2009,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2010,05,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2011,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,0,2012,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,TRIBUNALUL MUREŞ,up,2013,04,CA15,TB45,-88,2
3799,BĂLAN,IULIAN CONSTANTIN,m,CURTEA DE APEL TÂRGU MUREŞ,0,2014,04,CA15,-88,-88,3
3799,BĂLAN,IULIAN CONSTANTIN,m,CURTEA DE APEL TÂRGU MUREŞ,0,2015,04,CA15,-88,-88,3
3799,BĂLAN,IULIAN CONSTANTIN,m,CURTEA DE APEL TÂRGU MUREŞ,0,2016,04,CA15,-88,-88,3
3799,BĂLAN,IULIAN CONSTANTIN,m,CURTEA DE APEL TÂRGU MUREŞ,out,2017,04,CA15,-88,-88,3
